Wavelength_nm_,N__SWG__15,N__SWG__14,N__SWG__13,N__SWG__12,N__SWG__11,N__SWG__10,N__SWG__9,N__SWG__8,N__SWG__7,N__SWG__6,N__SWG__5,N__SWG__4,N__SWG__3,N__SWG__2
1580.90452261307,0.00323022327212287,0.0172013385213833,0.0518077528096347,0.105720536980302,0.175301598251035,0.254610103332302,0.342580938556749,0.43562022391228,0.526257754190459,0.613637545641442,0.693685432665832,0.762973855455228,0.810932882080532,0.842254566026918
1579.39698492462,0.00317770935236237,0.0174087212367255,0.0522170113080379,0.106280530309101,0.175984476945406,0.255337254541623,0.343354505648279,0.436267960350251,0.526987657647431,0.614000189810083,0.694294902668231,0.763173202467908,0.811701438189104,0.842358694028498
1577.88944723618,0.00313084058110743,0.0176162832773296,0.0526214428191137,0.106832424972378,0.176658222837568,0.256050932254941,0.344126419915447,0.436893614136619,0.527708662870487,0.614352132407211,0.694886639484554,0.763372805170886,0.812434629334637,0.842475544819697
1576.38190954774,0.00308950582072111,0.0178238811284979,0.0530209913536214,0.107376120167417,0.177321997667575,0.256749509699788,0.344893883217981,0.43749511935027,0.528415990272999,0.614694252960564,0.695455320184011,0.76357310739042,0.813120884957369,0.842605066548244
1574.8743718593,0.00305363094332218,0.0180313723265855,0.0534156361607207,0.10791151915481,0.177974860733734,0.257431424964673,0.345653451697078,0.438070681021171,0.529104283505627,0.615026918687081,0.695995198920081,0.763773382606413,0.813749850654869,0.842745174837659
1573.36683417085,0.00302320525748568,0.0182386209886289,0.0538053860068572,0.108438530850052,0.178615776791719,0.258095214889853,0.346401034870412,0.438618853635917,0.529767633814999,0.615350081529335,0.696500122936929,0.763971948244297,0.814312292391135,0.842892126494074
1571.85929648241,0.00299829823614586,0.0184455035935458,0.0541902726286184,0.108957071584382,0.179243628057799,0.258739541907219,0.347131945491631,0.439138582733422,0.530399648783589,0.615663334866074,0.696963589794267,0.76416636695742,0.814799976345263,0.84304095420338
1570.35175879397,0.00297906221222676,0.0186519139682681,0.0545703442951307,0.10946706648121,0.179857230543651,0.259363213197499,0.347841004207271,0.439629202494627,0.530993572286534,0.615965906674244,0.697378854544535,0.764353590803106,0.815205588404254,0.843185886562295
1568.84422110553,0.0029657170639508,0.0188577667573984,0.0549456601676626,0.109968449974814,0.180455354942259,0.259965191884096,0.348522697009202,0.440090387541805,0.531542456220432,0.616256584167361,0.697739087988088,0.764530020440807,0.815522757569085,0.843320675034183
1567.33668341709,0.00295851690997924,0.019062998961738,0.0553162858468244,0.110461165265415,0.181036751814782,0.260544600988247,0.349171376771391,0.440522064277861,0.532039376219953,0.616533587633722,0.698037576349298,0.764691488236425,0.815746192641221,0.843438804751187
