Wavelength_nm_,x_gamma__infty_N__SWG__14,x_gamma__infty_N__SWG__10,x_gamma__infty_N__SWG__6,x_gamma__infty_N__SWG__2,x_gamma_120_N__SWG__14,x_gamma_120_N__SWG__10,x_gamma_120_N__SWG__6,x_gamma_120_N__SWG__2,x_gamma_100_N__SWG__14,x_gamma_100_N__SWG__10,x_gamma_100_N__SWG__6,x_gamma_100_N__SWG__2,x_gamma_80_N__SWG__14,x_gamma_80_N__SWG__10,x_gamma_80_N__SWG__6,x_gamma_80_N__SWG__2,x_gamma_60_N__SWG__14,x_gamma_60_N__SWG__10,x_gamma_60_N__SWG__6,x_gamma_60_N__SWG__2
1.393,3.31823368669628,2.37016691906877,1.42210015144126,0.474033383813754,2.90879579772918,2.07771128409227,1.24662677045536,0.415542256818455,2.88846332138258,2.06318808670185,1.23791285202111,0.412637617340369,2.91042171518886,2.07887265370633,1.2473235922238,0.415774530741265,3.09275647390798,2.20911176707713,1.32546706024628,0.441822353415425
1.394,3.31831150793587,2.37022250566848,1.42213350340109,0.474044501133696,2.90899959604935,2.07785685432097,1.24671411259258,0.415571370864193,2.88832810461179,2.06309150329414,1.23785490197648,0.412618300658827,2.90963458816563,2.07831042011831,1.24698625207098,0.415662084023661,3.09077766325717,2.20769833089798,1.32461899853879,0.441539666179596
1.395,3.31839141786373,2.37027958418838,1.42216775051303,0.474055916837676,2.90920394793193,2.07800281995138,1.24680169197083,0.415600563990275,2.88819531999461,2.06299665713901,1.2377979942834,0.412599331427801,2.90885305917753,2.07775218512681,1.24665131107609,0.415550437025362,3.08880694346573,2.20629067390409,1.32377440434246,0.441258134780819
1.396,3.31847341199128,2.37033815142234,1.4222028908534,0.474067630284468,2.90940885218729,2.07814918013378,1.24688950808027,0.415629836026756,2.88806496230435,2.06290354450311,1.23774212670186,0.412580708900621,2.90807711619441,2.07719794013887,1.24631876408332,0.415439588027774,3.08684429714642,2.20488878367602,1.32293327020561,0.440977756735203
1.397,3.31855748584278,2.37039820417341,1.42223892250405,0.474079640834683,2.90961430762925,2.0782959340209,1.24697756041254,0.415659186804179,2.88793702632928,2.06281216166377,1.23768729699826,0.412562432332754,2.90730674722056,2.07664767658611,1.24598860595167,0.415329535317222,3.08488970696178,2.20349264782985,1.32209558869791,0.440698529565969
1.398,3.3186436349553,2.37045973925379,1.42227584355227,0.474091947850758,2.90982031307501,2.07844308076786,1.24706584846072,0.415688616153573,2.8878115068726,2.062722504909,1.2376335029454,0.412544500981801,2.90654194029456,2.07610138592469,1.24566083155481,0.415220277184937,3.08294315562399,2.20210225401713,1.32126135241028,0.440420450803427
1.399,3.3187318548787,2.37052275348479,1.42231365209087,0.474104550696958,2.91002686734514,2.07859061953224,1.24715437171935,0.415718123906448,2.88768839875235,2.06263457053739,1.23758074232244,0.412526914107479,2.90578268348924,2.07555905963517,1.2453354357811,0.415111811927034,3.08100462589461,2.20071758992472,1.32043055395483,0.440143517984945
1.4,3.31882214117551,2.37058724369679,1.42235234621807,0.474117448739358,2.91023396926359,2.07873854947399,1.2472431296844,0.415747709894799,2.88756769680137,2.06254835485812,1.23752901291487,0.412509670971624,2.90502896491148,2.07502068922248,1.24501241353349,0.415004137844497,3.0790741005845,2.19933864327465,1.31960318596479,0.439867728654929
1.401,3.31891448942093,2.37065320672924,1.42239192403754,0.474130641345847,2.91044161765766,2.07888686975547,1.24733212185328,0.415777373951095,2.88744939586728,2.06246385419091,1.23747831251455,0.412492770838182,2.9042807727021,2.07448626621579,1.24469175972947,0.414897253243157,3.07715156255357,2.19796540182398,1.31877924109439,0.439593080364795
1.402,3.31900889520284,2.3707206394306,1.42243238365836,0.474144127886119,2.91064981135801,2.07903557954143,1.24742134772486,0.415807115908287,2.88733349081237,2.06238106486598,1.23742863891959,0.412476212973196,2.90353809503581,2.07395578216843,1.24437346930106,0.414791156433687,3.07523699471062,2.19659785336473,1.31795871201884,0.439319570672946
1.403,3.31910535412162,2.3707895386583,1.42247372319498,0.47415790773166,2.91085854919862,2.07918467799901,1.24751080679941,0.415836935599802,2.8872199765136,2.062299983224,1.2373799899344,0.4124599966448,2.90280092012097,2.07342922865784,1.2440575371947,0.414685845731568,3.07333038001323,2.19523598572373,1.31714159143424,0.439047197144747
1.404,3.31920386179026,2.37085990127875,1.42251594076725,0.474171980255751,2.91106783001679,2.07933416429771,1.24760049857862,0.415866832859541,2.8871088478625,2.06222060561607,1.23733236336964,0.412444121123214,2.90206923619959,2.07290659728542,1.24374395837125,0.414581319457084,3.07143170146746,2.19387978676247,1.31632787205748,0.438775957352495
1.405,3.31930441383418,2.37093172416727,1.42255903450036,0.474186344833455,2.91127765265315,2.07948403760939,1.24769042256564,0.415896807521879,2.88700009976519,2.06214292840371,1.23728575704222,0.412428585680741,2.90134303154711,2.0723878796765,1.2434327278059,0.414477575935301,3.06954094212783,2.19252924437702,1.31551754662621,0.438505848875404
1.406,3.31940700589129,2.37100500420806,1.42260300252484,0.474201000841613,2.91148801595162,2.0796342971083,1.24778057826498,0.41592685942166,2.88689372714222,2.06206694795873,1.23724016877524,0.412413389591746,2.90062229447233,2.07187306748024,1.24312384048814,0.414374613496048,3.067658085097,2.19118434649786,1.31471060789872,0.438236869299572
1.407,3.31951163361187,2.37107973829419,1.42264784297651,0.474215947658838,2.91169891875938,2.07978494197099,1.24787096518259,0.415956988394198,2.88678972492865,2.06199266066332,1.23719559639799,0.412398532132664,2.89990701331734,2.07136215236953,1.24281729142172,0.414272430473905,3.06578311352571,2.18984508108979,1.31390704865388,0.437969016217959
1.408,3.31961829265857,2.37115592332755,1.42269355399653,0.474231184665511,2.91191035992694,2.07993597137638,1.24796158282583,0.415987194275277,2.88668808807385,2.06192006290989,1.23715203774594,0.412384012581979,2.89919717645729,2.07085512604092,1.24251307562455,0.414171025208184,3.06391601061255,2.18851143615182,1.31310686169109,0.437702287230365
1.409,3.31972697870636,2.37123355621883,1.4227401337313,0.474246711243765,2.912122338308,2.08008738450572,1.24805243070343,0.416017476901144,2.8865888115416,2.06184915110114,1.23710949066068,0.412369830220228,2.89849277230035,2.07035198021454,1.24221118812872,0.414070396042907,3.06205675960382,2.18718339971701,1.31231003983021,0.437436679943403
1.41,3.31983768744246,2.37131263388747,1.42278758033248,0.474262526777494,2.91233485275959,2.08023918054256,1.24814350832554,0.416047836108513,2.88649189030991,2.06177992164993,1.23706795298996,0.412355984329987,2.89779378928759,2.06985270663399,1.24191162398039,0.413970541326798,3.06020534379333,2.18586095985238,1.31151657591143,0.437172191970476
1.411,3.31995041456633,2.37139315326166,1.422835891957,0.474278630652333,2.91254790214192,2.0803913586728,1.24823481520368,0.416078271734559,2.88639731937108,2.06171237097934,1.23702742258761,0.412342474195869,2.89710021589281,2.06935729706629,1.24161437823978,0.413871459413259,3.05836174652227,2.18454410465876,1.31072646279526,0.436908820931752
1.412,3.32006515578961,2.3714751112783,1.42288506676698,0.474295022255659,2.91276148531846,2.08054391808461,1.24832635085077,0.416108783616923,2.88630509373156,2.06164649552254,1.23698789731353,0.412329299104509,2.89641204062252,2.0688657433018,1.24131944598108,0.413773148660359,3.05652595117901,2.18323282227072,1.30993969336243,0.436646564454144
1.413,3.32018190683611,2.37155850488293,1.42293510292976,0.474311700976587,2.91297560115588,2.08069685796849,1.24841811478109,0.416139371593698,2.88621520841196,2.06158229172283,1.2369493750337,0.412316458344565,2.89572925201571,2.06837803715408,1.24102682229245,0.413675607430816,3.05469794119894,2.18192710085638,1.30915626051383,0.436385420171277
1.414,3.32030066344166,2.37164333102976,1.42298599861786,0.474328666205952,2.91319024852408,2.0808501775172,1.24851010651032,0.416170035503439,2.88612765844693,2.06151975603352,1.23691185362011,0.412303951206704,2.89505183864383,2.06789417045988,1.24073650227593,0.413578834091975,3.05287770006431,2.18062692861737,1.30837615717042,0.436125385723473
1.415,3.32042142135421,2.37172958668158,1.42303775200895,0.474345917336316,2.91340542629613,2.08100387592581,1.24860232555548,0.416200775185161,2.88604243888522,2.06145888491801,1.23687533095081,0.412291776983603,2.89437978911061,2.06741413507901,1.24044848104741,0.413482827015802,3.0510652113041,2.17933229378864,1.30759937627319,0.435866458757728
1.416,3.32054417633372,2.3718172688098,1.42309036128588,0.47436345376196,2.9136211333483,2.08115795239164,1.24869477143499,0.416231590478329,2.88595954478951,2.06139967484965,1.23683980490979,0.412279934969931,2.89371309205199,2.06693792289428,1.24016275373657,0.413387584578856,3.04926045849376,2.1780431846384,1.30682591078304,0.435608636927679
1.417,3.32066892415208,2.37190637439434,1.42314382463661,0.474381274878868,2.91383736856001,2.0813124061143,1.24878744366858,0.416262481222859,2.88587897123646,2.06134212231176,1.23680527338705,0.412268424462351,2.893051736136,2.06646552581143,1.23987931548686,0.413293105162285,3.04746342525513,2.17675958946795,1.30605575368077,0.435351917893591
1.418,3.32079566059315,2.37199690042368,1.42319814025421,0.474399380084735,2.91405413081388,2.08146723629563,1.24888034177738,0.416293447259125,2.8858007133166,2.06128622379757,1.23677173427854,0.412257244759514,2.89239571006258,2.06599693575899,1.23959816145539,0.413199387151798,3.04567409525629,2.17548149661163,1.30528889796698,0.435096299322326
1.419,3.32092438145262,2.37208884389473,1.42325330633684,0.474417768778946,2.91427141899563,2.08162244213973,1.24897346528384,0.416324488427947,2.88572476613428,2.0612319758102,1.23673918548612,0.41224639516204,2.89174500256361,2.06553214468829,1.23931928681298,0.413106428937659,3.04389245221128,2.17420889443663,1.30452533666198,0.434841778887325
1.42,3.32105508253808,2.37218220181291,1.42330932108775,0.474436440362583,2.91448923199417,2.08177802285298,1.24906681371179,0.416355604570596,2.88565112480768,2.06117937486263,1.23670762491758,0.412235874972526,2.89109960240263,2.06507114457331,1.23904268674399,0.413014228914662,3.04211847988006,2.1729417713429,1.30376506280574,0.434588354268581
1.421,3.32118775966891,2.37227697119208,1.42336618271525,0.474455394238415,2.91470756870148,2.08193397764392,1.24916038658635,0.416386795528784,2.88557978446869,2.06112841747764,1.23667705048658,0.412225683495527,2.89045949837488,2.06461392741063,1.23876835644638,0.412922785482125,3.04035216206833,2.17168011576309,1.30300806945786,0.434336023152619
1.422,3.32132240867621,2.37237314905444,1.42342388943266,0.474474629810888,2.91492642801272,2.08209030572337,1.24925418343402,0.416418061144675,2.88551074026293,2.0610791001878,1.23664746011268,0.412215820037561,2.88982467930704,2.06416048521931,1.23849629113159,0.412832097043862,3.03859348262729,2.17042391616235,1.30225434969741,0.434084783232471
1.423,3.32145902540284,2.3724707324306,1.42348243945836,0.47449414648612,2.91514580882612,2.08224700630437,1.24934820378262,0.416449401260874,2.8854439873496,2.06103141953543,1.23661885172126,0.412206283907086,2.88919513405727,2.0637108100409,1.23822648602454,0.412742162008181,3.03684242545357,2.16917316103826,1.30150389662296,0.433834632207653
1.424,3.32159760570334,2.37256971835953,1.42354183101572,0.474513943671905,2.91536571004299,2.08240407860214,1.24944244716128,0.416480815720428,2.88537952090157,2.06098537207255,1.23659122324353,0.412197074414511,2.88857085151499,2.06326489393928,1.23795893636357,0.412652978787856,3.03509897448902,2.16792783892073,1.30075670335244,0.433585567784145
1.425,3.32173814544383,2.37267010388845,1.42360206233307,0.47453402077769,2.91558613056777,2.08256152183412,1.24953691310047,0.416512304366824,2.88531733610523,2.06094095436088,1.23656457261653,0.412188190872176,2.88795182060082,2.06282272900059,1.23769363740035,0.412564545800117,3.03336311372056,2.16668793837183,1.3000127630231,0.433337587674366
1.426,3.3218806405021,2.37277188607293,1.42366313164376,0.474554377214586,2.91580706930793,2.08271933521995,1.24963160113197,0.41654386704399,2.88525742816045,2.06089816297175,1.23653889778305,0.412179632594351,2.88733803026645,2.06238430733318,1.23743058439991,0.412476861466636,3.03163482718004,2.16545344798574,1.29927206879145,0.433090689597148
1.427,3.32202508676746,2.37287506197676,1.42372503718606,0.474575012395352,2.91602852517402,2.08287751798144,1.24972651078887,0.416575503596289,2.8851997922806,2.06085699448614,1.23651419669168,0.412171398897228,2.88672946949455,2.06194962106753,1.23716977264052,0.412389924213507,3.02991409894407,2.16422435638862,1.29853461383317,0.432844871277724
1.428,3.32217148014072,2.37297962867194,1.42378777720316,0.474595925734388,2.91625049707964,2.0830360693426,1.24982164160556,0.41660721386852,2.88514442369241,2.06081744549458,1.23649046729675,0.412163489098915,2.88612612729863,2.06151866235617,1.2369111974137,0.412303732471233,3.02820091313385,2.16300065223846,1.29780039134308,0.432600130447693
1.429,3.32231981653418,2.3730855832387,1.42385134994322,0.47461711664774,2.91647298394144,2.0831949885296,1.24991699311776,0.41663899770592,2.88509131763601,2.06077951259715,1.23646770755829,0.41215590251943,2.88552799272298,2.06109142337356,1.23665485402414,0.412218284674712,3.02649525391506,2.16178232422504,1.29706939453503,0.432356464845009
1.43,3.32247009187159,2.37319292276542,1.42391575365925,0.474638584553084,2.91669598467909,2.08335427477078,1.25001256486247,0.416670854954156,2.88504046936484,2.06074319240345,1.23644591544207,0.412148638480691,2.88493505484253,2.06066789631609,1.23640073778965,0.412133579263218,3.02479710549762,2.16056936106973,1.29634161664184,0.432113872213946
