Wavelength_nm_,m
1554.344,-0.0775368411357651
1554.348,-0.0775370074105461
1554.352,-0.0775371736502567
1554.356,-0.0775373398542978
1554.36,-0.0775375060229084
1554.364,-0.0775376721551186
1554.368,-0.0775378382503674
1554.372,-0.0775380043085671
1554.376,-0.07753817032929
1554.38,-0.0775383363131736
1554.384,-0.0775385022599755
1554.388,-0.0775386681691754
1554.392,-0.077538834040929
1554.396,-0.0775389998754422
1554.4,-0.07753916567147
1554.404,-0.0775393314291525
1554.408,-0.077539497148843
1554.412,-0.0775396628298173
1554.416,-0.07753982847175
1554.42,-0.0775399940747993
1554.424,-0.0775401596389595
1554.428,-0.0775403251638761
1554.432,-0.0775404906502724
1554.436,-0.0775406560982533
1554.44,-0.0775408215086169
1554.444,-0.0775409868812728
1554.448,-0.0775411522152453
1554.452,-0.0775413175113398
1554.456,-0.0775414827692872
1554.46,-0.0775416479881705
1554.464,-0.0775418131691404
1554.468,-0.0775419783128135
1554.472,-0.0775421434190689
1554.476,-0.0775423084879777
1554.48,-0.0775424735202673
1554.484,-0.0775426385153722
1554.488,-0.0775428034741322
1554.492,-0.0775429683965055
1554.496,-0.0775431332823653
1554.5,-0.0775432981325588
1554.504,-0.0775434629468045
1554.508,-0.0775436277256307
1554.512,-0.0775437924686198
1554.516,-0.077543957175568
1554.52,-0.0775441218467472
1554.524,-0.0775442864832789
1554.528,-0.0775444510853073
1554.532,-0.0775446156523852
1554.536,-0.0775447801841695
1554.54,-0.0775449446810607
1554.544,-0.0775451091425101
1554.548,-0.0775452735688941
1554.552,-0.0775454379597459
1554.556,-0.077545602314996
1554.56,-0.0775457666351333
1554.564,-0.0775459309207368
1554.568,-0.0775460951712148
1554.572,-0.0775462593861928
1554.576,-0.0775464235660077
1554.58,-0.0775465877103035
1554.584,-0.0775467518194408
1554.588,-0.0775469158940194
1554.592,-0.0775470799333944
1554.596,-0.0775472439370426
1554.6,-0.0775474079050724
1554.604,-0.0775475718383982
1554.608,-0.077547735736706
1554.612,-0.077547899599348
1554.616,-0.0775480634259646
1554.62,-0.0775482272167401
1554.624,-0.0775483909716672
1554.628,-0.0775485546904538
1554.632,-0.0775487183732028
1554.636,-0.0775488820202602
1554.64,-0.0775490456320028
1554.644,-0.0775492092084997
1554.648,-0.0775493727499648
1554.652,-0.0775495362552733
1554.656,-0.077549699725143
1554.66,-0.0775498631594091
1554.664,-0.0775500265579623
1554.668,-0.0775501899212101
1554.672,-0.0775503532488921
1554.676,-0.0775505165417913
1554.68,-0.0775506797994063
1554.684,-0.0775508430218445
1554.688,-0.0775510062097605
1554.692,-0.0775511693636056
1554.696,-0.0775513324834361
1554.7,-0.0775514955692098
1554.704,-0.077551658620739
1554.708,-0.0775518216387409
1554.712,-0.0775519846232553
1554.716,-0.0775521475749195
1554.72,-0.0775523104942379
1554.724,-0.077552473381486
1554.728,-0.0775526362371044
1554.732,-0.0775527990607491
1554.736,-0.0775529618534752
1554.74,-0.0775531246150471
1554.744,-0.0775532873450157
1554.748,-0.0775534500438352
1554.752,-0.0775536127121052
1554.756,-0.0775537753490859
1554.76,-0.0775539379557668
1554.764,-0.0775541005332264
1554.768,-0.0775542630807705
1554.772,-0.0775544255986066
1554.776,-0.077554588087241
1554.78,-0.0775547505455522
1554.784,-0.0775549129739321
1554.788,-0.0775550753717454
1554.792,-0.0775552377396942
1554.796,-0.0775554000780031
1554.8,-0.0775555623866128
1554.804,-0.0775557246654354
1554.808,-0.0775558869142822
1554.812,-0.0775560491335
1554.816,-0.0775562113222145
1554.82,-0.0775563734806942
1554.824,-0.0775565356089028
1554.828,-0.0775566977067316
1554.832,-0.0775568597741647
1554.836,-0.0775570218108958
1554.84,-0.0775571838168033
1554.844,-0.0775573457909723
1554.848,-0.0775575077339206
1554.852,-0.0775576696450501
1554.856,-0.0775578315244855
1554.86,-0.0775579933721799
1554.864,-0.0775581551873164
1554.868,-0.0775583169703432
1554.872,-0.0775584787214952
1554.876,-0.0775586404412969
1554.88,-0.0775588021476502
1554.884,-0.0775589638538332
1554.888,-0.0775591255593923
1554.892,-0.0775592872642907
1554.896,-0.0775594489693359
1554.9,-0.0775596106740585
1554.904,-0.0775597723774328
1554.908,-0.0775599340797545
1554.912,-0.077560095781374
1554.916,-0.0775602574825949
1554.92,-0.0775604191828731
1554.924,-0.0775605808821894
1554.928,-0.0775607425803774
1554.932,-0.0775609042769827
1554.936,-0.0775610659725476
1554.94,-0.0775612276665662
1554.944,-0.0775613893595097
1554.948,-0.0775615510522825
1554.952,-0.0775617127442556
1554.956,-0.0775618744352933
1554.96,-0.077562036125236
1554.964,-0.0775621978145961
1554.968,-0.0775623595034697
1554.972,-0.0775625211928002
1554.976,-0.07756268288248
1554.98,-0.0775628445727202
1554.984,-0.0775630062638045
1554.988,-0.077563167956288
1554.992,-0.0775633296502086
1554.996,-0.0775634913450773
1555,-0.0775636530423211
1555.004,-0.0775638147414441
1555.008,-0.0775639764430857
1555.012,-0.0775641381477354
1555.016,-0.0775642998548126
1555.02,-0.0775644615647916
1555.024,-0.0775646232772484
1555.028,-0.0775647849927566
1555.032,-0.0775649467114401
1555.036,-0.0775651084332189
1555.04,-0.0775652701585913
1555.044,-0.0775654318876547
1555.048,-0.0775655936205353
1555.052,-0.077565755356884
1555.056,-0.0775659170965154
1555.06,-0.0775660788396917
1555.064,-0.077566240586342
1555.068,-0.0775664023368474
1555.072,-0.0775665640918125
1555.076,-0.0775667258509513
1555.08,-0.0775668876136268
1555.084,-0.0775670493805903
1555.088,-0.077567211150688
1555.092,-0.0775673729248687
1555.096,-0.0775675347030338
1555.1,-0.0775676964846219
1555.104,-0.0775678582698163
1555.108,-0.0775680200579772
1555.112,-0.0775681818493968
1555.116,-0.0775683436443126
1555.12,-0.0775685054421986
1555.124,-0.0775686672415815
1555.128,-0.0775688290435701
1555.132,-0.0775689908479819
1555.136,-0.0775691526542119
1555.14,-0.0775693144639435
1555.144,-0.0775694762814576
1555.148,-0.0775696381070033
1555.152,-0.0775697999396312
1555.156,-0.0775699617800261
1555.16,-0.0775701236291128
1555.164,-0.0775702854855225
1555.168,-0.0775704473504672
1555.172,-0.0775706092232163
1555.176,-0.0775707711036271
1555.18,-0.0775709329923861
1555.184,-0.0775710948884868
1555.188,-0.0775712567932248
1555.192,-0.0775714187066104
1555.196,-0.0775715806290127
1555.2,-0.0775717425600744
1555.204,-0.0775719044996049
1555.208,-0.0775720664477291
1555.212,-0.0775722284049372
1555.216,-0.0775723903715954
1555.22,-0.0775725523475108
1555.224,-0.0775727143331149
1555.228,-0.0775728763290216
1555.232,-0.0775730383351795
1555.236,-0.0775732003513231
1555.24,-0.0775733623770863
1555.244,-0.0775735244131806
1555.248,-0.077573686459931
1555.252,-0.0775738485171467
1555.256,-0.0775740105857045
1555.26,-0.0775741726647022
1555.264,-0.077574334754393
1555.268,-0.0775744968553198
1555.272,-0.0775746589675574
1555.276,-0.0775748210920593
1555.28,-0.077574983227653
1555.284,-0.0775751453749956
1555.288,-0.0775753075343948
1555.292,-0.0775754697054551
1555.296,-0.0775756318890374
1555.3,-0.0775757940847506
1555.304,-0.0775759562925168
1555.308,-0.0775761185123148
1555.312,-0.0775762807438813
1555.316,-0.0775764429860828
1555.32,-0.0775766052400663
1555.324,-0.077576767505912
1555.328,-0.0775769297833732
1555.332,-0.0775770920722083
1555.336,-0.0775772543723909
1555.34,-0.0775774166836746
1555.344,-0.0775775790062508
1555.348,-0.0775777413401725
1555.352,-0.0775779036844356
1555.356,-0.0775780660396244
1555.36,-0.0775782284054442
1555.364,-0.0775783907818118
1555.368,-0.0775785531691017
1555.372,-0.0775787155672977
1555.376,-0.0775788779754086
1555.38,-0.0775790403941147
1555.384,-0.0775792028228804
1555.388,-0.0775793652614094
1555.392,-0.0775795277099242
1555.396,-0.077579690168679
1555.4,-0.0775798526378031
1555.404,-0.0775800151163261
1555.408,-0.0775801776047647
1555.412,-0.0775803401033296
1555.416,-0.0775805026122011
1555.42,-0.0775806651301613
1555.424,-0.0775808276574514
1555.428,-0.0775809901948841
1555.432,-0.0775811527419439
1555.436,-0.0775813152987535
1555.44,-0.0775814778654399
1555.444,-0.0775816404403858
1555.448,-0.0775818030245454
1555.452,-0.0775819656174904
1555.456,-0.0775821282201716
1555.46,-0.077582290832889
1555.464,-0.0775824534550636
1555.468,-0.0775826160866409
1555.472,-0.0775827787271466
1555.476,-0.0775829413778509
1555.48,-0.0775831040375521
1555.484,-0.0775832667069386
1555.488,-0.0775834293866164
1555.492,-0.0775835920761738
1555.496,-0.0775837547758939
1555.5,-0.0775839174864076
1555.504,-0.0775840802079813
1555.508,-0.0775842429406797
1555.512,-0.0775844056844177
1555.516,-0.0775845684396541
1555.52,-0.0775847312058228
1555.524,-0.0775848939841341
1555.528,-0.0775850567743186
1555.532,-0.0775852195762868
1555.536,-0.0775853823905073
1555.54,-0.0775855452175856
1555.544,-0.0775857080579256
1555.548,-0.0775858709116937
1555.552,-0.0775860337795941
1555.556,-0.077586196661352
1555.56,-0.0775863595567437
1555.564,-0.0775865224659464
1555.568,-0.0775866853892417
1555.572,-0.0775868483272229
1555.576,-0.0775870112799522
1555.58,-0.0775871742474397
1555.584,-0.0775873372291852
1555.588,-0.0775875002252864
1555.592,-0.0775876632365964
1555.596,-0.0775878262629794
1555.6,-0.0775879893042951
1555.604,-0.0775881523602004
1555.608,-0.0775883154311194
1555.612,-0.0775884785171413
1555.616,-0.0775886416182269
1555.62,-0.0775888047344173
1555.624,-0.0775889678662005
1555.628,-0.0775891310134951
1555.632,-0.0775892941756882
1555.636,-0.0775894573530465
1555.64,-0.0775896205453473
1555.644,-0.0775897837533218
1555.648,-0.0775899469774948
1555.652,-0.07759011021686
1555.656,-0.0775902734712144
1555.66,-0.0775904367407186
1555.664,-0.0775906000253615
1555.668,-0.0775907633257219
1555.672,-0.0775909266414188
1555.676,-0.0775910899724641
1555.68,-0.0775912533182681
1555.684,-0.0775914166796358
1555.688,-0.0775915800564641
1555.692,-0.0775917434484649
1555.696,-0.0775919068558254
1555.7,-0.0775920702778116
1555.704,-0.0775922337156906
1555.708,-0.0775923971683964
1555.712,-0.0775925606364205
1555.716,-0.0775927241195659
1555.72,-0.077592887617989
1555.724,-0.0775930511315709
1555.728,-0.0775932146599243
1555.732,-0.0775933782024922
1555.736,-0.07759354176027
1555.74,-0.0775937053326097
1555.744,-0.0775938689196394
1555.748,-0.0775940325214449
1555.752,-0.0775941961385576
1555.756,-0.0775943597707558
1555.76,-0.0775945234174001
1555.764,-0.0775946870790031
1555.768,-0.0775948507549815
1555.772,-0.0775950144452595
1555.776,-0.0775951781491742
1555.78,-0.0775953418677317
1555.784,-0.0775955055995102
1555.788,-0.0775956693449762
1555.792,-0.0775958331028351
1555.796,-0.0775959968736608
1555.8,-0.0775961606581828
1555.804,-0.0775963244563166
1555.808,-0.0775964882676667
1555.812,-0.0775966520852001
1555.816,-0.0775968159073393
1555.82,-0.0775969797350938
1555.824,-0.0775971435679794
1555.828,-0.0775973074059929
1555.832,-0.0775974712491329
1555.836,-0.0775976350975431
1555.84,-0.077597798950848
1555.844,-0.0775979628088635
1555.848,-0.0775981266715832
1555.852,-0.0775982905381668
1555.856,-0.077598454408263
1555.86,-0.0775986182828061
1555.864,-0.0775987821614324
1555.868,-0.0775989460442701
1555.872,-0.077599109931197
1555.876,-0.0775992738223406
1555.88,-0.0775994377174939
1555.884,-0.0775996016159574
1555.888,-0.0775997655180273
1555.892,-0.0775999294234372
1555.896,-0.0776000933323211
1555.9,-0.077600257244453
1555.904,-0.0776004211594953
1555.908,-0.0776005850785021
1555.912,-0.0776007490018563
1555.916,-0.0776009129284368
1555.92,-0.077601076858143
1555.924,-0.077601240790313
1555.928,-0.0776014047260121
1555.932,-0.0776015686655467
1555.936,-0.077601732609231
1555.94,-0.0776018965572937
1555.944,-0.0776020605090168
1555.948,-0.077602224465136
1555.952,-0.0776023884248332
1555.956,-0.0776025523879627
1555.96,-0.0776027163552014
1555.964,-0.0776028803277487
1555.968,-0.0776030443051758
1555.972,-0.0776032082875023
1555.976,-0.0776033722746331
1555.98,-0.0776035362664785
1555.984,-0.0776037002644338
1555.988,-0.0776038642674357
1555.992,-0.0776040282763639
1555.996,-0.0776041922912403
1556,-0.0776043563129667
1556.004,-0.0776045203413256
1556.008,-0.0776046843767255
1556.012,-0.0776048484199081
1556.016,-0.077605012471178
1556.02,-0.0776051765303997
1556.024,-0.0776053405977031
1556.028,-0.0776055046737566
1556.032,-0.0776056687585096
1556.036,-0.0776058328519403
1556.04,-0.0776059969548669
1556.044,-0.0776061610756567
1556.048,-0.0776063252147204
1556.052,-0.0776064893725405
1556.056,-0.0776066535493548
1556.06,-0.0776068177455775
1556.064,-0.0776069819609261
1556.068,-0.077607146195294
1556.072,-0.0776073104494927
1556.076,-0.0776074747232052
1556.08,-0.0776076389986483
1556.084,-0.0776078032638338
1556.088,-0.0776079675191299
1556.092,-0.0776081317644593
1556.096,-0.0776082959997627
1556.1,-0.0776084602253047
1556.104,-0.0776086244409197
1556.108,-0.0776087886475556
1556.112,-0.0776089528450346
1556.116,-0.0776091170334401
1556.12,-0.0776092812127821
1556.124,-0.0776094453826769
1556.128,-0.0776096095439916
1556.132,-0.0776097736966163
1556.136,-0.077609937840776
1556.14,-0.0776101019758039
1556.144,-0.0776102661029024
1556.148,-0.077610430221752
1556.152,-0.0776105943325868
1556.156,-0.0776107584352866
1556.16,-0.0776109225293575
1556.164,-0.0776110866148338
1556.168,-0.0776112506921635
1556.172,-0.0776114147609363
1556.176,-0.0776115788207451
1556.18,-0.0776117428724446
1556.184,-0.0776119069151192
1556.188,-0.0776120709487234
1556.192,-0.0776122349737287
1556.196,-0.0776123989901606
1556.2,-0.0776125629987425
1556.204,-0.0776127269992648
1556.208,-0.0776128910356886
1556.212,-0.0776130551850308
1556.216,-0.0776132194472774
1556.22,-0.0776133838229629
1556.224,-0.0776135483122538
1556.228,-0.0776137129147172
1556.232,-0.0776138776311189
1556.236,-0.0776140424612381
1556.24,-0.0776142074052297
1556.244,-0.0776143724636934
1556.248,-0.0776145376365774
1556.252,-0.0776147029243498
1556.256,-0.0776148683270267
1556.26,-0.0776150338450485
1556.264,-0.0776151994772114
1556.268,-0.0776153652242414
1556.272,-0.0776155310871031
1556.276,-0.0776156970649337
1556.28,-0.0776158631579764
1556.284,-0.0776160293663652
1556.288,-0.0776161956899729
1556.292,-0.0776163621287908
1556.296,-0.0776165286824842
1556.3,-0.0776166953513468
1556.304,-0.077616862134638
1556.308,-0.0776170290327309
1556.312,-0.077617196045841
1556.316,-0.0776173631744588
1556.32,-0.0776175304174909
1556.324,-0.0776176977751159
1556.328,-0.0776178652469224
1556.332,-0.0776180328323149
1556.336,-0.0776182005322805
1556.34,-0.0776183683459138
1556.344,-0.0776185362730653
1556.348,-0.0776187043132391
1556.352,-0.0776188724661534
1556.356,-0.0776190407313749
1556.36,-0.0776192091083422
1556.364,-0.077619377597204
1556.368,-0.0776195461979934
1556.372,-0.0776197149104257
1556.376,-0.0776198837347076
1556.38,-0.0776200526695982
1556.384,-0.0776202217151637
1556.388,-0.0776203908713587
1556.392,-0.077620560138277
1556.396,-0.0776207295152225
1556.4,-0.0776208990025632
1556.404,-0.0776210686002296
1556.408,-0.0776212382952656
1556.412,-0.0776214080684128
1556.416,-0.0776215779202992
1556.42,-0.0776217478496449
1556.424,-0.0776219178565672
1556.428,-0.0776220879406262
1556.432,-0.0776222581030132
1556.436,-0.0776224283428804
1556.44,-0.0776225986605728
1556.444,-0.0776227690560159
1556.448,-0.077622939529527
1556.452,-0.077623110080867
1556.456,-0.0776232807098535
1556.46,-0.0776234514173202
1556.464,-0.0776236222029229
1556.468,-0.0776237930662132
1556.472,-0.0776239640079792
1556.476,-0.0776241350277821
1556.48,-0.077624306125874
1556.484,-0.0776244773020971
1556.488,-0.077624648557596
1556.492,-0.0776248198923428
1556.496,-0.0776249913060636
1556.5,-0.0776251627981729
1556.504,-0.0776253343698729
1556.508,-0.077625506021211
1556.512,-0.0776256777518533
1556.516,-0.0776258495620122
1556.52,-0.0776260214511863
1556.524,-0.0776261934199466
1556.528,-0.0776263654689346
1556.532,-0.0776265375990431
1556.536,-0.0776267098097968
1556.54,-0.0776268821010424
1556.544,-0.0776270544734172
1556.548,-0.0776272269273771
1556.552,-0.0776273994630017
1556.556,-0.0776275720804698
1556.56,-0.0776277447796976
1556.564,-0.0776279175605466
1556.568,-0.0776280904237059
1556.572,-0.0776282633692237
1556.576,-0.0776284363970998
1556.58,-0.0776286095072978
1556.584,-0.0776287826992902
1556.588,-0.0776289559732697
1556.592,-0.0776291293297774
1556.596,-0.0776293027689558
1556.6,-0.0776294762909255
1556.604,-0.0776296498956325
1556.608,-0.0776298235836301
1556.612,-0.0776299973547667
1556.616,-0.0776301712093068
1556.62,-0.0776303451469749
1556.624,-0.0776305191682703
1556.628,-0.0776306932733839
1556.632,-0.0776308674611377
1556.636,-0.0776310417315561
1556.64,-0.0776312160854902
1556.644,-0.0776313905232726
1556.648,-0.0776315650438407
1556.652,-0.0776317396477415
1556.656,-0.0776319143380251
1556.66,-0.077632089098581
1556.664,-0.0776322639234431
1556.668,-0.0776324388119354
1556.672,-0.0776326137642275
1556.676,-0.0776327887810533
1556.68,-0.0776329638616504
1556.684,-0.0776331390351718
1556.688,-0.0776333143151434
1556.692,-0.0776334897009536
1556.696,-0.0776336651935911
1556.7,-0.0776338407929317
1556.704,-0.077634016498902
1556.708,-0.0776341923111048
1556.712,-0.0776343682301052
1556.716,-0.0776345442559144
1556.72,-0.0776347203885322
1556.724,-0.0776348966272205
1556.728,-0.0776350729731194
1556.732,-0.0776352494260697
1556.736,-0.0776354259861664
1556.74,-0.0776356026529814
1556.744,-0.0776357794265416
1556.748,-0.0776359563073336
1556.752,-0.0776361332948899
1556.756,-0.0776363103900047
1556.76,-0.0776364875923202
1556.764,-0.0776366649026463
1556.768,-0.0776368423204943
1556.772,-0.0776370198461735
1556.776,-0.0776371974801972
1556.78,-0.0776373752219121
1556.784,-0.0776375530714048
1556.788,-0.0776377310292043
1556.792,-0.0776379090952337
1556.796,-0.0776380872696145
1556.8,-0.0776382655521119
1556.804,-0.0776384439433961
1556.808,-0.0776386224430606
1556.812,-0.0776388010514301
1556.816,-0.0776389797688111
1556.82,-0.0776391585954736
1556.824,-0.0776393375308414
1556.828,-0.0776395165745916
1556.832,-0.0776396957272912
1556.836,-0.0776398749886729
1556.84,-0.0776400543587558
1556.844,-0.0776402337962518
1556.848,-0.0776404132687917
1556.852,-0.0776405927768076
1556.856,-0.0776407723203942
1556.86,-0.0776409518985602
1556.864,-0.0776411315116386
1556.868,-0.0776413111601697
1556.872,-0.0776414908429656
1556.876,-0.0776416705603204
1556.88,-0.0776418503120192
1556.884,-0.0776420300983405
1556.888,-0.0776422099196915
1556.892,-0.0776423897752915
1556.896,-0.0776425696655534
1556.9,-0.0776427495897383
1556.904,-0.0776429295485649
1556.908,-0.077643109541562
1556.912,-0.0776432895688854
1556.916,-0.0776434696301496
1556.92,-0.0776436497255844
1556.924,-0.0776438298551403
1556.928,-0.0776440100189605
1556.932,-0.0776441902171142
1556.936,-0.0776443704490083
1556.94,-0.0776445507151433
1556.944,-0.0776447310149597
1556.948,-0.0776449113485977
1556.952,-0.0776450917160925
1556.956,-0.0776452721173466
1556.96,-0.0776454525526331
1556.964,-0.0776456330215222
1556.968,-0.0776458135244516
1556.972,-0.0776459940606303
1556.976,-0.0776461746309284
1556.98,-0.0776463552346633
1556.984,-0.0776465358722443
1556.988,-0.0776467165438805
1556.992,-0.0776468972495172
1556.996,-0.0776470779896117
1557,-0.0776472587637684
1557.004,-0.0776474395725833
1557.008,-0.0776476204267312
1557.012,-0.0776478014323565
1557.016,-0.077647982589118
1557.02,-0.0776481639622697
1557.024,-0.0776483455568222
1557.028,-0.0776485273730139
1557.032,-0.0776487094110394
1557.036,-0.0776488916710639
1557.04,-0.0776490741536094
1557.044,-0.0776492568585987
1557.048,-0.0776494397856188
1557.052,-0.0776496229349434
1557.056,-0.0776498063070677
1557.06,-0.0776499899014576
1557.064,-0.0776501736957118
1557.068,-0.077650357659193
1557.072,-0.0776505417923101
1557.076,-0.0776507260948421
1557.08,-0.0776509105665546
1557.084,-0.0776510952076212
1557.088,-0.0776512800181888
1557.092,-0.0776514649984802
1557.096,-0.0776516501488028
1557.1,-0.0776518354690998
1557.104,-0.0776520209595346
1557.108,-0.0776522066203213
1557.112,-0.077652392451657
1557.116,-0.0776525784541667
1557.12,-0.0776527646273892
1557.124,-0.0776529509713312
1557.128,-0.0776531374857623
1557.132,-0.0776533241709866
1557.136,-0.0776535110275118
1557.14,-0.0776536980556479
1557.144,-0.0776538852551375
1557.148,-0.0776540726259534
1557.152,-0.0776542601693069
1557.156,-0.077654447883986
1557.16,-0.0776546357712402
1557.164,-0.0776548238307787
1557.168,-0.0776550120627556
1557.172,-0.077655200466665
1557.176,-0.0776553890433728
1557.18,-0.077655577792349
1557.184,-0.0776557667132386
1557.188,-0.0776559558062627
1557.192,-0.0776561450720088
1557.196,-0.0776563345105482
1557.2,-0.0776565241212619
1557.204,-0.077656713904669
1557.208,-0.0776569038608184
1557.212,-0.0776570939894941
1557.216,-0.0776572842900766
1557.22,-0.0776574747629706
1557.224,-0.0776576654082081
1557.228,-0.0776578562252846
1557.232,-0.0776580472139415
1557.236,-0.0776582383741941
1557.24,-0.0776584297066387
1557.244,-0.0776586212116774
1557.248,-0.0776588128883224
1557.252,-0.0776590047371688
1557.256,-0.0776591967585284
1557.26,-0.0776593889526382
1557.264,-0.0776595813118179
1557.268,-0.0776597738338557
1557.272,-0.0776599665188512
1557.276,-0.0776601593671948
1557.28,-0.0776603523784517
1557.284,-0.0776605455525812
1557.288,-0.0776607388890076
1557.292,-0.077660932388158
1557.296,-0.0776611260498396
1557.3,-0.0776613198737063
1557.304,-0.0776615138601919
1557.308,-0.0776617080092273
1557.312,-0.0776619023202252
1557.316,-0.0776620967936912
1557.32,-0.0776622914284528
1557.324,-0.077662486225216
1557.328,-0.0776626811832238
1557.332,-0.0776628763027303
1557.336,-0.0776630715832367
1557.34,-0.077663267024335
1557.344,-0.0776634626258306
1557.348,-0.07766365838775
1557.352,-0.077663854310412
1557.356,-0.0776640505184417
1557.36,-0.0776642470438651
1557.364,-0.0776644438872494
1557.368,-0.0776646409614263
1557.372,-0.077664838254013
1557.376,-0.0776650357648544
1557.38,-0.0776652334938331
1557.384,-0.0776654314402783
1557.388,-0.0776656296047037
1557.392,-0.0776658279871464
1557.396,-0.0776660265875881
1557.4,-0.0776662254056021
1557.404,-0.0776664244406078
1557.408,-0.0776666236931349
1557.412,-0.0776668231631733
1557.416,-0.0776670228501709
1557.42,-0.0776672227542041
1557.424,-0.0776674228757177
1557.428,-0.0776676232148033
1557.432,-0.0776678237705579
1557.436,-0.0776680245433376
1557.44,-0.0776682255335771
1557.444,-0.077668426741156
1557.448,-0.077668628166563
1557.452,-0.0776688298098547
1557.456,-0.077669031670334
1557.46,-0.0776692337489294
1557.464,-0.0776694360449261
1557.468,-0.0776696385589358
1557.472,-0.0776698412899617
1557.476,-0.0776700442384715
1557.48,-0.077670247404615
1557.484,-0.0776704507882847
1557.488,-0.0776706543897115
1557.492,-0.0776708582087795
1557.496,-0.0776710622455297
1557.5,-0.0776712665000166
1557.504,-0.0776714709720157
1557.508,-0.0776716756614599
1557.512,-0.0776718805681818
1557.516,-0.0776720856922858
1557.52,-0.0776722909907985
1557.524,-0.0776724963672851
1557.528,-0.0776727018214668
1557.532,-0.0776729073536636
1557.536,-0.0776731129633152
1557.54,-0.0776733186507771
1557.544,-0.0776735244161404
1557.548,-0.0776737302589218
1557.552,-0.0776739361799964
1557.556,-0.0776741421798226
1557.56,-0.0776743482583849
1557.564,-0.0776745544148124
1557.568,-0.0776747606494779
1557.572,-0.0776749669620412
1557.576,-0.0776751733529415
1557.58,-0.0776753798222792
1557.584,-0.0776755863700348
1557.588,-0.0776757929963352
1557.592,-0.0776759997010171
1557.596,-0.0776762064842498
1557.6,-0.0776764133464251
1557.604,-0.0776766202867337
1557.608,-0.0776768273058159
1557.612,-0.0776770344035165
1557.616,-0.0776772415796462
1557.62,-0.0776774488353456
1557.624,-0.0776776561703197
1557.628,-0.0776778635849927
1557.632,-0.0776780710793121
1557.636,-0.0776782786530366
1557.64,-0.077678486306311
1557.644,-0.0776786940393247
1557.648,-0.0776789018525958
1557.652,-0.0776791097450771
1557.656,-0.0776793177174634
1557.66,-0.0776795257690952
1557.664,-0.0776797339003393
1557.668,-0.0776799421116679
1557.672,-0.077680150402838
1557.676,-0.0776803587737918
1557.68,-0.0776805672250738
1557.684,-0.0776807757564172
1557.688,-0.0776809843676108
1557.692,-0.0776811930592741
1557.696,-0.0776814018310635
1557.7,-0.0776816106830299
1557.704,-0.0776818196150701
1557.708,-0.0776820286279933
1557.712,-0.0776822377214565
1557.716,-0.0776824468958042
1557.72,-0.077682656150911
1557.724,-0.0776828654868216
1557.728,-0.0776830749038343
1557.732,-0.07768328440242
1557.736,-0.0776834939825816
1557.74,-0.0776837036441178
1557.744,-0.0776839133875918
1557.748,-0.0776841232132377
1557.752,-0.0776843331212331
1557.756,-0.0776845431108194
1557.76,-0.0776847531824818
1557.764,-0.0776849633360186
1557.768,-0.0776851735717192
1557.772,-0.0776853838895053
1557.776,-0.0776855942890185
1557.78,-0.0776858047703913
1557.784,-0.0776860153329288
1557.788,-0.0776862259765864
1557.792,-0.0776864367015669
1557.796,-0.0776866475073097
1557.8,-0.0776868583939105
1557.804,-0.0776870693613113
1557.808,-0.0776872804091053
1557.812,-0.0776874915370233
1557.816,-0.0776877027449479
1557.82,-0.0776879140319647
1557.824,-0.0776881253987769
1557.828,-0.0776883368451357
1557.832,-0.0776885483698085
1557.836,-0.0776887599732466
1557.84,-0.0776889716548933
1557.844,-0.0776891834147231
1557.848,-0.0776893952525747
1557.852,-0.0776896071681485
1557.856,-0.0776898191603842
1557.86,-0.0776900312295331
1557.864,-0.0776902433751769
1557.868,-0.0776904555975969
1557.872,-0.0776906678964067
1557.876,-0.0776908802708174
1557.88,-0.0776910927207034
1557.884,-0.0776913052462586
1557.888,-0.0776915178476987
1557.892,-0.0776917305238974
1557.896,-0.0776919432752644
1557.9,-0.0776921561014473
1557.904,-0.0776923688520203
1557.908,-0.0776925815127592
1557.912,-0.0776927940836191
1557.916,-0.0776930065644085
1557.92,-0.0776932189553814
1557.924,-0.0776934312560134
1557.928,-0.0776936434669737
1557.932,-0.0776938555880338
1557.936,-0.0776940676194052
1557.94,-0.0776942795609672
1557.944,-0.0776944914134666
1557.948,-0.0776947031769827
1557.952,-0.0776949148513112
1557.956,-0.0776951264365327
1557.96,-0.0776953379331203
1557.964,-0.0776955493417353
1557.968,-0.0776957606618208
1557.972,-0.0776959718944967
1557.976,-0.0776961830400255
1557.98,-0.077696394098581
1557.984,-0.077696605069911
1557.988,-0.0776968159550174
1557.992,-0.0776970267753975
1557.996,-0.0776972375944259
1558,-0.0776974484115711
1558.004,-0.0776976592274324
1558.008,-0.0776978700420747
1558.012,-0.0776980808564766
1558.016,-0.0776982916702824
1558.02,-0.0776985024842934
1558.024,-0.0776987132986975
1558.028,-0.0776989241144701
1558.032,-0.0776991349310463
1558.036,-0.077699345748991
1558.04,-0.0776995565684462
1558.044,-0.0776997673899362
1558.048,-0.0776999782134239
1558.052,-0.0777001890395426
1558.056,-0.0777003998686808
1558.06,-0.0777006107014994
1558.064,-0.0777008215373494
1558.068,-0.0777010323759249
1558.072,-0.0777012432738315
1558.076,-0.0777014542325686
1558.08,-0.0777016652527688
1558.084,-0.0777018763342601
1558.088,-0.0777020874772709
1558.092,-0.0777022986813618
