Wavelength_nm_,m
1510.384,-0.0754095202812009
1510.388,-0.0754098088286366
1510.392,-0.0754100972958077
1510.396,-0.0754103856827934
1510.4,-0.0754106739896159
1510.404,-0.0754109622164122
1510.408,-0.075411250363221
1510.412,-0.07541153843023
1510.416,-0.075411826417466
1510.42,-0.0754121143250878
1510.424,-0.0754124021530452
1510.428,-0.0754126899014383
1510.432,-0.0754129775703164
1510.436,-0.0754132651597413
1510.44,-0.0754135526697909
1510.444,-0.0754138401005068
1510.448,-0.0754141274519951
1510.452,-0.0754144147243046
1510.456,-0.0754147019175087
1510.46,-0.075414989031619
1510.464,-0.0754152760666151
1510.468,-0.0754155630224793
1510.472,-0.0754158498992153
1510.476,-0.0754161366967913
1510.48,-0.0754164234152634
1510.484,-0.0754167100546859
1510.488,-0.0754169966150392
1510.492,-0.0754172830963028
1510.496,-0.0754175694985166
1510.5,-0.0754178558216521
1510.504,-0.0754181420657015
1510.508,-0.0754184282307293
1510.512,-0.0754187143167092
1510.516,-0.0754190003236784
1510.52,-0.0754192862516529
1510.524,-0.0754195721006225
1510.528,-0.0754198578706184
1510.532,-0.0754201435616779
1510.536,-0.0754204291738466
1510.54,-0.0754207147071567
1510.544,-0.0754210001616504
1510.548,-0.0754212855372883
1510.552,-0.0754215708340571
1510.556,-0.0754218560520398
1510.56,-0.0754221411911805
1510.564,-0.0754224262514246
1510.568,-0.0754227112327682
1510.572,-0.0754229961351963
1510.576,-0.0754232809587747
1510.58,-0.0754235657035856
1510.584,-0.0754238503697018
1510.588,-0.0754241349570803
1510.592,-0.0754244194657529
1510.596,-0.0754247038957796
1510.6,-0.0754249882470405
1510.604,-0.0754252725195964
1510.608,-0.0754255567135838
1510.612,-0.0754258408289774
1510.616,-0.0754261248657004
1510.62,-0.0754264088238198
1510.624,-0.0754266927034587
1510.628,-0.07542697650464
1510.632,-0.0754272602274803
1510.636,-0.0754275438720624
1510.64,-0.0754278274384602
1510.644,-0.0754281109265999
1510.648,-0.0754283943365458
1510.652,-0.0754286776683615
1510.656,-0.075428960922274
1510.66,-0.0754292440982181
1510.664,-0.0754295271962064
1510.668,-0.0754298102163309
1510.672,-0.0754300931587051
1510.676,-0.0754303760234843
1510.68,-0.0754306588107255
1510.684,-0.0754309415205078
1510.688,-0.075431224152877
1510.692,-0.0754315067079344
1510.696,-0.0754317891856787
1510.7,-0.0754320715862218
1510.704,-0.0754323539096253
1510.708,-0.0754326361560017
1510.712,-0.0754329183254374
1510.716,-0.0754332004180987
1510.72,-0.0754334824341242
1510.724,-0.0754337643735111
1510.728,-0.0754340462364432
1510.732,-0.0754343280230088
1510.736,-0.075434609733334
1510.74,-0.0754348913675467
1510.744,-0.0754351729257893
1510.748,-0.0754354544082286
1510.752,-0.0754357358149929
1510.756,-0.0754360171461933
1510.76,-0.0754362984019864
1510.764,-0.0754365795825255
1510.768,-0.0754368606880302
1510.772,-0.0754371417185775
1510.776,-0.0754374226743659
1510.78,-0.0754377035555812
1510.784,-0.0754379843623874
1510.788,-0.0754382650949101
1510.792,-0.0754385457533866
1510.796,-0.0754388263379865
1510.8,-0.0754391068490574
1510.804,-0.0754393872867586
1510.808,-0.0754396676513158
1510.812,-0.0754399479430326
1510.816,-0.0754402281621732
1510.82,-0.0754405083089824
1510.824,-0.0754407883836659
1510.828,-0.0754410683865016
1510.832,-0.0754413483178027
1510.836,-0.075441628177872
1510.84,-0.0754419079670705
1510.844,-0.0754421876856044
1510.848,-0.0754424673337122
1510.852,-0.0754427469116798
1510.856,-0.0754430264197552
1510.86,-0.0754433058584258
1510.864,-0.0754435852278714
1510.868,-0.0754438645283663
1510.872,-0.0754441437601804
1510.876,-0.0754444229236668
1510.88,-0.0754447020191512
1510.884,-0.0754449810469741
1510.888,-0.0754452600073551
1510.892,-0.0754455389006924
1510.896,-0.0754458177272354
1510.9,-0.0754460964873199
1510.904,-0.0754463751811429
1510.908,-0.0754466538088915
1510.912,-0.0754469323709695
1510.916,-0.0754472108676249
1510.92,-0.0754474892990981
1510.924,-0.0754477676656944
1510.928,-0.0754480459676292
1510.932,-0.075448324205193
1510.936,-0.0754486023786163
1510.94,-0.0754488804881756
1510.944,-0.075449158534017
1510.948,-0.0754494365164072
1510.952,-0.0754497144354807
1510.956,-0.0754499922915685
1510.96,-0.0754502700848581
1510.964,-0.0754505478156207
1510.968,-0.0754508254839974
1510.972,-0.0754511030903819
1510.976,-0.0754513806348479
1510.98,-0.0754516581175688
1510.984,-0.0754519355386806
1510.988,-0.0754522128984657
1510.992,-0.0754524901969807
1510.996,-0.0754527674343516
1511,-0.0754530446108287
1511.004,-0.0754534490341855
1511.008,-0.0754538535163299
1511.012,-0.0754542580574151
1511.016,-0.0754546626573605
1511.02,-0.0754550673162897
1511.024,-0.0754554720342449
1511.028,-0.0754558768111665
1511.032,-0.0754562816472744
1511.036,-0.0754566865425071
1511.04,-0.0754570914969863
1511.044,-0.0754574965107311
1511.048,-0.0754579015838214
1511.052,-0.0754583067162239
1511.056,-0.0754587119079527
1511.06,-0.075459117159014
1511.064,-0.0754595224694056
1511.068,-0.0754599278391029
1511.072,-0.0754603332681393
1511.076,-0.0754607387566149
1511.08,-0.0754611443044278
1511.084,-0.0754615499116253
1511.088,-0.0754619555781457
1511.092,-0.0754623613038979
1511.096,-0.0754627670890256
1511.1,-0.0754631729333546
1511.104,-0.0754635788368314
1511.108,-0.0754639847995442
1511.112,-0.0754643908214498
1511.116,-0.075464796902595
1511.12,-0.0754652030429205
1511.124,-0.0754656092423375
1511.128,-0.0754660155008819
1511.132,-0.075466421818504
1511.136,-0.0754668281952611
1511.14,-0.0754672346310951
1511.144,-0.0754676411258923
1511.148,-0.0754680476796985
1511.152,-0.0754684542925368
1511.156,-0.0754688609641539
1511.16,-0.0754692676945544
1511.164,-0.0754696744835193
1511.168,-0.075470081331123
1511.172,-0.0754704882371903
1511.176,-0.075470895201636
1511.18,-0.0754713022243498
1511.184,-0.0754717093054065
1511.188,-0.0754721164447736
1511.192,-0.0754725236424249
1511.196,-0.0754729308984156
1511.2,-0.0754733382127011
1511.204,-0.075473745585239
1511.208,-0.0754741530161149
1511.212,-0.0754745605051847
1511.216,-0.075474968052431
1511.22,-0.0754753756579088
1511.224,-0.0754757833216897
1511.228,-0.0754761910436621
1511.232,-0.0754765988239499
1511.236,-0.0754770066625183
1511.24,-0.075477414559383
1511.244,-0.0754778225145387
1511.248,-0.0754782305280132
1511.252,-0.0754786385998543
1511.256,-0.0754790467300992
1511.26,-0.0754794549188654
1511.264,-0.075479863166122
1511.268,-0.0754802714721051
1511.272,-0.0754806798367686
1511.276,-0.0754810882601588
1511.28,-0.0754814967424
1511.284,-0.0754819052834412
1511.288,-0.0754823138834871
1511.292,-0.0754827225424593
1511.296,-0.0754831312604388
1511.3,-0.0754835400374854
1511.304,-0.0754839488736589
1511.308,-0.0754843577691538
1511.312,-0.0754847667240728
1511.316,-0.0754851757385154
1511.32,-0.0754855848125591
1511.324,-0.0754859939464901
1511.328,-0.0754864031404679
1511.332,-0.0754868123946193
1511.336,-0.0754872217091774
1511.34,-0.07548763108419
1511.344,-0.075488040519903
1511.348,-0.0754884500165001
1511.352,-0.0754888595742053
1511.356,-0.0754892691932706
1511.36,-0.0754896788737916
1511.364,-0.0754900886159569
1511.368,-0.0754904984199396
1511.372,-0.0754909082858413
1511.376,-0.0754913182138457
1511.38,-0.0754917282042643
1511.384,-0.0754921382572449
1511.388,-0.0754925483730212
1511.392,-0.075492958551853
1511.396,-0.0754933687939354
1511.4,-0.0754937790995416
1511.404,-0.0754941894689255
1511.408,-0.0754945999022738
1511.412,-0.0754950103997271
1511.416,-0.0754954209615798
1511.42,-0.0754958315880546
1511.424,-0.0754962422792005
1511.428,-0.075496653035304
1511.432,-0.0754970638563831
1511.436,-0.0754974747426459
1511.44,-0.075497885694155
1511.444,-0.0754982967111115
1511.448,-0.0754987077936321
1511.452,-0.0754991189418719
1511.456,-0.0754995301558713
1511.46,-0.0754999414357778
1511.464,-0.0755003527815771
1511.468,-0.0755007641934161
1511.472,-0.0755011756715107
1511.476,-0.075501587215824
1511.48,-0.0755019988264575
1511.484,-0.0755024105033853
1511.488,-0.0755028222467785
1511.492,-0.0755032340565818
1511.496,-0.0755036459329495
1511.5,-0.0755040578759871
1511.504,-0.0755044698856204
1511.508,-0.0755048819619081
1511.512,-0.0755052941047871
1511.516,-0.0755057063143401
1511.52,-0.0755061185905355
1511.524,-0.075506530933468
1511.528,-0.0755069433432114
1511.532,-0.0755073558197118
1511.536,-0.0755077683629931
1511.54,-0.0755081809729509
1511.544,-0.0755085936497186
1511.548,-0.0755090063933548
1511.552,-0.0755094192039682
1511.556,-0.0755098320813953
1511.56,-0.0755102450256427
1511.564,-0.0755106580368108
1511.568,-0.0755110711148852
1511.572,-0.0755114842597515
1511.576,-0.0755118974715636
1511.58,-0.0755123107503315
1511.584,-0.0755127240961125
1511.588,-0.0755131375089783
1511.592,-0.0755135509888859
1511.596,-0.0755139645359656
1511.6,-0.0755143781504269
1511.604,-0.0755147918322761
1511.608,-0.0755152055815243
1511.612,-0.0755156193983735
1511.616,-0.075516033282934
1511.62,-0.0755164472353376
1511.624,-0.0755168612557362
1511.628,-0.075517275344118
1511.632,-0.0755176895007599
1511.636,-0.0755181037257589
1511.64,-0.0755185180194117
1511.644,-0.0755189323818437
1511.648,-0.0755193468131139
1511.652,-0.0755197613134965
1511.656,-0.0755201758831156
1511.66,-0.0755205905220163
1511.664,-0.07552100523058
1511.668,-0.0755214200089275
1511.672,-0.0755218348571323
1511.676,-0.0755222497751818
1511.68,-0.0755226647632034
1511.684,-0.0755230798212862
1511.688,-0.0755234949495988
1511.692,-0.075523910148088
1511.696,-0.0755243254168342
1511.7,-0.075524740756015
1511.704,-0.0755251561655976
1511.708,-0.0755255716455265
1511.712,-0.0755259871958873
1511.716,-0.0755264028166704
1511.72,-0.0755268185079002
1511.724,-0.0755272342695617
1511.728,-0.0755276501016847
1511.732,-0.0755280660041772
1511.736,-0.0755284819770953
1511.74,-0.0755288980204814
1511.744,-0.075529314134315
1511.748,-0.0755297303185768
1511.752,-0.0755301465732627
1511.756,-0.0755305628984228
1511.76,-0.075530979294011
1511.764,-0.0755313957599467
1511.768,-0.0755318122962776
1511.772,-0.0755322289031479
1511.776,-0.075532645580569
1511.78,-0.075533062328612
1511.784,-0.0755334791473935
1511.788,-0.0755338960369027
1511.792,-0.0755343129971968
1511.796,-0.0755347300283093
1511.8,-0.0755351471304728
1511.804,-0.0755355643037172
1511.808,-0.0755359815482211
1511.812,-0.0755363988639572
1511.816,-0.0755368162509759
1511.82,-0.0755372337093936
1511.824,-0.0755376512393361
1511.828,-0.0755380688409365
1511.832,-0.0755384865141859
1511.836,-0.0755389042591798
1511.84,-0.0755393220761846
1511.844,-0.0755397399654086
1511.848,-0.0755401579268674
1511.852,-0.0755405759608283
1511.856,-0.0755409940675615
1511.86,-0.0755414122473732
1511.864,-0.075541830500369
1511.868,-0.0755422488268086
1511.872,-0.0755426672268416
1511.876,-0.0755430857005938
1511.88,-0.075543504248351
1511.884,-0.0755439228704375
1511.888,-0.075544341567009
1511.892,-0.0755447603383129
1511.896,-0.0755451791845678
1511.9,-0.0755455981059785
1511.904,-0.0755460171027872
1511.908,-0.0755464361751865
1511.912,-0.0755468553235679
1511.916,-0.0755472745481954
1511.92,-0.0755476938492989
1511.924,-0.0755481132272031
1511.928,-0.0755485326821701
1511.932,-0.075548952214454
1511.936,-0.0755493718243093
1511.94,-0.0755497915121504
1511.944,-0.0755502112781741
1511.948,-0.0755506311225532
1511.952,-0.0755510510456485
1511.956,-0.0755514710476326
1511.96,-0.0755518911288285
1511.964,-0.0755523112893095
1511.968,-0.0755527315293172
1511.972,-0.0755531518490736
1511.976,-0.0755535722487435
1511.98,-0.0755539927285206
1511.984,-0.0755544132886254
1511.988,-0.0755548339290649
1511.992,-0.075555254650035
1511.996,-0.0755556754517356
1512,-0.0755560963341866
1512.004,-0.0755565172975858
1512.008,-0.0755569383420698
1512.012,-0.0755573594677822
1512.016,-0.0755577806747613
1512.02,-0.0755582019630992
1512.024,-0.0755586233329961
1512.028,-0.0755590447843839
1512.032,-0.0755594663174579
1512.036,-0.0755598879322338
1512.04,-0.0755603096288132
1512.044,-0.0755607314073928
1512.048,-0.0755611532679367
1512.052,-0.0755615752104192
1512.056,-0.0755619972349176
1512.06,-0.0755624193415043
1512.064,-0.0755628415302243
1512.068,-0.0755632638011699
1512.072,-0.0755636861543724
1512.076,-0.0755641085899642
1512.08,-0.0755645311079797
1512.084,-0.0755649537085342
1512.088,-0.0755653763916343
1512.092,-0.0755657991573585
1512.096,-0.0755662220057995
1512.1,-0.0755666449369629
1512.104,-0.0755670679509794
1512.108,-0.0755674910478322
1512.112,-0.0755679142277293
1512.116,-0.0755683374907365
1512.12,-0.0755687608369836
1512.124,-0.07556918426653
1512.128,-0.0755696077795673
1512.132,-0.0755700313762403
1512.136,-0.0755704550566455
1512.14,-0.07557087882106
1512.144,-0.0755713026695029
1512.148,-0.0755717266020021
1512.152,-0.0755721506187453
1512.156,-0.0755725747199747
1512.16,-0.0755729989057915
1512.164,-0.0755734231762906
1512.168,-0.07557384753152
1512.172,-0.0755742719718199
1512.176,-0.075574696497327
1512.18,-0.0755751211082276
1512.184,-0.075575545804552
1512.188,-0.0755759705864947
1512.192,-0.07557639545422
1512.196,-0.0755768204077808
1512.2,-0.0755772454473259
1512.204,-0.07557767057298
1512.208,-0.0755780957847983
1512.212,-0.0755785210828619
1512.216,-0.0755789464673256
1512.22,-0.0755793719383888
1512.224,-0.0755797974961717
1512.228,-0.075580223140808
1512.232,-0.0755806488723735
1512.236,-0.075581074690871
1512.24,-0.075581500596417
1512.244,-0.075581926589128
1512.248,-0.0755823526691064
1512.252,-0.0755827788365098
1512.256,-0.0755832050913313
1512.26,-0.0755836314336747
1512.264,-0.0755840578635501
1512.268,-0.0755844843809205
1512.272,-0.0755849109857509
1512.276,-0.0755853376780914
1512.28,-0.0755857644580566
1512.284,-0.0755861913254366
1512.288,-0.0755866182802209
1512.292,-0.0755870453223956
1512.296,-0.0755874724519082
1512.3,-0.0755878996687127
1512.304,-0.0755883269727552
1512.308,-0.0755887543640198
1512.312,-0.0755891818424346
1512.316,-0.0755896094080973
1512.32,-0.0755900370608402
1512.324,-0.0755904648006756
1512.328,-0.075590892627724
1512.332,-0.0755913205419595
1512.336,-0.0755917485434346
1512.34,-0.0755921766321696
1512.344,-0.0755926048079662
1512.348,-0.0755930330709204
1512.352,-0.0755934614209946
1512.356,-0.075593889858164
1512.36,-0.0755943183824897
1512.364,-0.0755947469938776
1512.368,-0.0755951756921261
1512.372,-0.0755956044774901
1512.376,-0.0755960333498479
1512.38,-0.0755964623093054
1512.384,-0.0755968913559004
1512.388,-0.075597320489552
1512.392,-0.0755977497104681
1512.396,-0.0755981790184696
1512.4,-0.0755986084138247
1512.404,-0.0755990378966386
1512.408,-0.0755994674670894
1512.412,-0.075599897125239
1512.416,-0.075600326871372
1512.42,-0.0756007567056533
1512.424,-0.075601186628286
1512.428,-0.075601616639383
1512.432,-0.0756020467392378
1512.436,-0.0756024769279186
1512.44,-0.0756029072057557
1512.444,-0.075603337572974
1512.448,-0.0756037680297511
1512.452,-0.0756041985763543
1512.456,-0.0756046292129559
1512.46,-0.0756050599396492
1512.464,-0.0756054907567418
1512.468,-0.0756059216644376
1512.472,-0.0756063526629886
1512.476,-0.075606783752594
1512.48,-0.0756072149334149
1512.484,-0.075607646205627
1512.488,-0.0756080775694775
1512.492,-0.0756085090252043
1512.496,-0.0756089405729811
1512.5,-0.0756093722131736
1512.504,-0.0756098039460295
1512.508,-0.0756102357716262
1512.512,-0.0756106676902063
1512.516,-0.0756110997019892
1512.52,-0.0756115318072831
1512.524,-0.0756119640061668
1512.528,-0.0756123962989979
1512.532,-0.0756128286858397
1512.536,-0.0756132611669338
1512.54,-0.0756136937424884
1512.544,-0.0756141264127068
1512.548,-0.075614559177691
1512.552,-0.0756149920376273
1512.556,-0.0756154249924669
1512.56,-0.0756158580424472
1512.564,-0.0756162911877414
1512.568,-0.0756167244283529
1512.572,-0.0756171577643671
1512.576,-0.0756175911959207
1512.58,-0.075618024723225
1512.584,-0.0756184583463775
1512.588,-0.0756188920655321
1512.592,-0.0756193258806965
1512.596,-0.0756197597919905
1512.6,-0.0756201937995083
1512.604,-0.0756206279033477
1512.608,-0.0756210621035091
1512.612,-0.0756214964000046
1512.616,-0.0756219307929252
1512.62,-0.075622365282367
1512.624,-0.0756227998684211
1512.628,-0.0756232345512456
1512.632,-0.0756236693308248
1512.636,-0.0756241042073434
1512.64,-0.0756245391808519
1512.644,-0.075624974251469
1512.648,-0.0756254094192551
1512.652,-0.075625844684308
1512.656,-0.0756262800467595
1512.66,-0.0756267155066487
1512.664,-0.0756271510640673
1512.668,-0.075627586719066
1512.672,-0.0756280224716715
1512.676,-0.0756284583220071
1512.68,-0.0756288942702347
1512.684,-0.0756293303165147
1512.688,-0.075629766461101
1512.692,-0.0756302027040899
1512.696,-0.0756306390457321
1512.7,-0.0756310754863052
1512.704,-0.0756315120259466
1512.708,-0.0756319486648972
1512.712,-0.0756323854034193
1512.716,-0.0756328222416684
1512.72,-0.0756332591800527
1512.724,-0.075633696218619
1512.728,-0.0756341333575574
1512.732,-0.0756345705970604
1512.736,-0.0756350079374236
1512.74,-0.0756354453786977
1512.744,-0.0756358829210326
1512.748,-0.0756363205646962
1512.752,-0.075636758309953
1512.756,-0.0756371961568353
1512.76,-0.0756376341057002
1512.764,-0.0756380721567503
1512.768,-0.0756385103101066
1512.772,-0.0756389485659072
1512.776,-0.0756393869244891
1512.78,-0.0756398253860486
1512.784,-0.0756402639507363
1512.788,-0.0756407026187343
1512.792,-0.0756411413901618
1512.796,-0.0756415802651174
1512.8,-0.075642019243808
1512.804,-0.075642458326423
1512.808,-0.0756428975130167
1512.812,-0.0756433368037944
1512.816,-0.0756437761987856
1512.82,-0.0756442156982148
1512.824,-0.0756446553019996
1512.828,-0.0756450950102837
1512.832,-0.0756455348230173
1512.836,-0.0756459747402907
1512.84,-0.0756464147621178
1512.844,-0.0756468548887386
1512.848,-0.0756472951201732
1512.852,-0.0756477354563755
1512.856,-0.0756481758974667
1512.86,-0.0756486164434614
1512.864,-0.0756490570943085
1512.868,-0.0756494978500238
1512.872,-0.0756499387105225
1512.876,-0.0756503796757792
1512.88,-0.0756508207458845
1512.884,-0.0756512619208166
1512.888,-0.0756517032005388
1512.892,-0.0756521445849163
1512.896,-0.07565258607411
1512.9,-0.0756530276681901
1512.904,-0.0756534693671539
1512.908,-0.0756539111710525
1512.912,-0.07565435307977
1512.916,-0.0756547950932243
1512.92,-0.0756552372114966
1512.924,-0.07565567943429
1512.928,-0.0756561217616983
1512.932,-0.0756565641935976
1512.936,-0.0756570067302282
1512.94,-0.0756574493715561
1512.944,-0.0756578921174458
1512.948,-0.0756583349678796
1512.952,-0.0756587779229387
1512.956,-0.0756592209825183
1512.96,-0.0756596641466176
1512.964,-0.0756601074152574
1512.968,-0.0756605507885207
1512.972,-0.0756609942663976
1512.976,-0.0756614378489724
1512.98,-0.0756618815364115
1512.984,-0.0756623253288989
1512.988,-0.0756627692263982
1512.992,-0.0756632132290479
1512.996,-0.0756636573369663
1513,-0.0756641015501673
1513.004,-0.0756645458687344
1513.008,-0.0756649902928616
1513.012,-0.0756654348224378
1513.016,-0.0756658794575419
1513.02,-0.0756663241981511
1513.024,-0.0756667690445822
1513.028,-0.0756672139968282
1513.032,-0.0756676590550118
1513.036,-0.0756681042190925
1513.04,-0.0756685494893161
1513.044,-0.0756689948657468
1513.048,-0.0756694403484654
1513.052,-0.0756698859375313
1513.056,-0.0756703316330257
1513.06,-0.0756707774352112
1513.064,-0.0756712233441626
1513.068,-0.0756716693600914
1513.072,-0.0756721154830457
1513.076,-0.0756725617131953
1513.08,-0.0756730080506761
1513.084,-0.0756734544955703
1513.088,-0.0756739010480316
1513.092,-0.0756743477081303
1513.096,-0.075674794475865
1513.1,-0.0756752413514684
1513.104,-0.075675688335041
1513.108,-0.0756761354266739
1513.112,-0.0756765826264411
1513.116,-0.0756770299343496
1513.12,-0.0756774773506881
1513.124,-0.0756779248755108
1513.128,-0.075678372508935
1513.132,-0.0756788202511055
1513.136,-0.0756792681021965
1513.14,-0.0756797160622573
1513.144,-0.0756801641313197
1513.148,-0.0756806123096052
1513.152,-0.0756810605971157
1513.156,-0.0756815089940882
1513.16,-0.075681957500608
1513.164,-0.0756824061170019
1513.168,-0.0756828548433109
1513.172,-0.0756833036796446
1513.176,-0.0756837526261148
1513.18,-0.0756842016828662
1513.184,-0.075684650850036
1513.188,-0.0756851001276717
1513.192,-0.0756855495158958
1513.196,-0.0756859990150067
1513.2,-0.0756864486251135
1513.204,-0.0756868983462926
1513.208,-0.0756873481787062
1513.212,-0.0756877981224669
1513.216,-0.0756882481776458
1513.22,-0.0756886983444458
1513.224,-0.0756891486231978
1513.228,-0.0756895990140152
1513.232,-0.0756900495169757
1513.236,-0.0756905001322677
1513.24,-0.0756909508602464
1513.244,-0.0756914017011806
1513.248,-0.075691852655295
1513.252,-0.0756923037227786
1513.256,-0.0756927549039144
1513.26,-0.0756932061988108
1513.264,-0.0756936576076675
1513.268,-0.0756941091309146
1513.272,-0.0756945607687079
1513.276,-0.0756950125211944
1513.28,-0.0756954643886398
1513.284,-0.0756959163713585
1513.288,-0.0756963684697919
1513.292,-0.0756968206839733
1513.296,-0.0756972730141355
1513.3,-0.0756977254605963
1513.304,-0.0756981780235935
1513.308,-0.0756986307035129
1513.312,-0.0756990835004909
1513.316,-0.0756995364147929
1513.32,-0.0756999894466723
1513.324,-0.0757004425963598
1513.328,-0.0757008958640119
1513.332,-0.0757013492498508
1513.336,-0.0757018027541008
1513.34,-0.075702256376974
1513.344,-0.0757027101187114
1513.348,-0.0757031639794728
1513.352,-0.0757036179593383
1513.356,-0.0757040720586115
1513.36,-0.0757045262774579
1513.364,-0.0757049806160679
1513.368,-0.0757054350745346
1513.372,-0.0757058896530746
1513.376,-0.0757063443518288
1513.38,-0.0757067991708657
1513.384,-0.0757072541103551
1513.388,-0.0757077091704457
1513.392,-0.075708164351196
1513.396,-0.0757086196526184
1513.4,-0.0757090750746577
1513.404,-0.0757095306173692
1513.408,-0.0757099862808096
1513.412,-0.0757104420649657
1513.416,-0.0757108979698239
1513.42,-0.0757113539953638
1513.424,-0.0757118101416033
1513.428,-0.0757122664085103
1513.432,-0.0757127227958677
1513.436,-0.0757131793037814
1513.44,-0.0757136359321735
1513.444,-0.075714092681057
1513.448,-0.0757145495505532
1513.452,-0.0757150065406071
1513.456,-0.0757154636512166
1513.46,-0.0757159208823744
1513.464,-0.0757163782339972
1513.468,-0.0757168357060053
1513.472,-0.075717293298295
1513.476,-0.0757177510108763
1513.48,-0.0757182088436753
1513.484,-0.0757186667964603
1513.488,-0.0757191248692867
1513.492,-0.0757195830621839
1513.496,-0.075720041375055
1513.5,-0.0757204998078501
1513.504,-0.0757209583605717
1513.508,-0.0757214170331958
1513.512,-0.0757218758257408
1513.516,-0.075722334738203
1513.52,-0.0757227937706139
1513.524,-0.0757232529230005
1513.528,-0.07572371219534
1513.532,-0.0757241715878083
1513.536,-0.0757246311004564
1513.54,-0.0757250907333653
1513.544,-0.0757255504866085
1513.548,-0.0757260103602993
1513.552,-0.0757264703545408
1513.556,-0.0757269304693451
1513.56,-0.0757273907048495
1513.564,-0.0757278510610836
1513.568,-0.0757283115380999
1513.572,-0.0757287721360046
1513.576,-0.0757292328548742
1513.58,-0.0757296936946059
1513.584,-0.0757301546554377
1513.588,-0.0757306157373832
1513.592,-0.075731076940487
1513.596,-0.0757315382648384
1513.6,-0.0757319997103867
1513.604,-0.0757324612772962
1513.608,-0.0757329229656463
1513.612,-0.0757333847755415
1513.616,-0.0757338467070326
1513.62,-0.0757343087601246
1513.624,-0.0757347709349739
1513.628,-0.0757352332316642
1513.632,-0.0757356956503606
1513.636,-0.0757361581912001
1513.64,-0.0757366208543155
1513.644,-0.0757370836398538
1513.648,-0.0757375465479403
1513.652,-0.0757380095785523
1513.656,-0.0757384727318625
1513.66,-0.0757389360080017
1513.664,-0.0757393994071433
1513.668,-0.0757398629293398
1513.672,-0.0757403265746545
1513.676,-0.075740790343246
1513.68,-0.0757412542351823
1513.684,-0.0757417182506823
1513.688,-0.0757421823898963
1513.692,-0.0757426466529303
1513.696,-0.0757431110399593
1513.7,-0.0757435755509265
1513.704,-0.0757440401861554
1513.708,-0.0757445049458131
1513.712,-0.075744969829995
1513.716,-0.0757454348388293
1513.72,-0.0757458999726077
1513.724,-0.0757463652315461
1513.728,-0.075746830615806
1513.732,-0.0757472961255569
1513.736,-0.0757477617609827
1513.74,-0.0757482275222404
1513.744,-0.0757486934095441
1513.748,-0.0757491594232274
1513.752,-0.0757496255635581
1513.756,-0.0757500918307197
1513.76,-0.0757505582249713
1513.764,-0.0757510247466286
1513.768,-0.0757514913959928
1513.772,-0.0757519581731888
1513.776,-0.0757524250785582
1513.78,-0.0757528921123413
1513.784,-0.0757533592747122
1513.788,-0.0757538265658499
1513.792,-0.0757542939860538
1513.796,-0.0757547615356867
1513.8,-0.0757552292149473
1513.804,-0.0757556970240485
1513.808,-0.0757561649633333
1513.812,-0.0757566330330569
1513.816,-0.0757571012335241
1513.82,-0.0757575695649532
1513.824,-0.0757580380276132
1513.828,-0.0757585066217303
1513.832,-0.0757589753475914
1513.836,-0.0757594442054874
1513.84,-0.0757599131956975
1513.844,-0.0757603823185527
1513.848,-0.0757608515742302
1513.852,-0.0757613209629881
1513.856,-0.0757617904850249
1513.86,-0.075762260140558
1513.864,-0.0757627299298763
1513.868,-0.0757631998532358
1513.872,-0.0757636699108687
1513.876,-0.0757641401032328
1513.88,-0.0757646104303721
1513.884,-0.0757650808924147
1513.888,-0.0757655514896673
1513.892,-0.0757660222224154
1513.896,-0.0757664930908342
1513.9,-0.0757669640951301
1513.904,-0.0757674352354274
1513.908,-0.0757679065118819
1513.912,-0.0757683779246003
1513.916,-0.075768849473756
1513.92,-0.0757693211594227
1513.924,-0.0757697929816355
1513.928,-0.0757702649406052
1513.932,-0.0757707370363023
1513.936,-0.0757712092688176
1513.94,-0.0757716816381897
1513.944,-0.0757721541443182
1513.948,-0.0757726267873264
1513.952,-0.0757730995671735
1513.956,-0.0757735724838621
1513.96,-0.0757740455374259
1513.964,-0.0757745187279786
1513.968,-0.0757749920555412
1513.972,-0.0757754655200026
1513.976,-0.0757759391214103
1513.98,-0.0757764128598246
1513.984,-0.0757768867352187
1513.988,-0.0757773607475795
1513.992,-0.0757778348969125
1513.996,-0.0757783091831751
1514,-0.0757787836063511
1514.004,-0.075779258166359
1514.008,-0.0757797328632301
1514.012,-0.0757802076969494
1514.016,-0.0757806826673959
1514.02,-0.0757811577746946
1514.024,-0.0757816330188576
1514.028,-0.0757821083997972
1514.032,-0.0757825839175216
1514.036,-0.0757830595721992
1514.04,-0.0757835353638344
1514.044,-0.0757840112923446
1514.048,-0.0757844873577533
1514.052,-0.0757849635600587
1514.056,-0.0757854398992731
1514.06,-0.0757859163753922
1514.064,-0.075786392988402
1514.068,-0.0757868697383408
1514.072,-0.0757873466253305
1514.076,-0.0757878236493027
1514.08,-0.0757883008102374
1514.084,-0.0757887781082104
1514.088,-0.075789255543297
1514.092,-0.0757897331154995
1514.096,-0.0757902108248876
1514.1,-0.075790688671536
1514.104,-0.0757911666554545
1514.108,-0.0757916447765619
1514.112,-0.0757921230349067
1514.116,-0.0757926014305299
1514.12,-0.0757930799634162
1514.124,-0.0757935586335351
1514.128,-0.0757940374407782
1514.132,-0.0757945163853274
1514.136,-0.0757949954670177
