Wavelength__mum_,TE_0_gamma__infty,TE_2_gamma__infty,TE_2_gamma_120_mum,TE_0_gamma_120_mum,TE_2_gamma_100_mum,TE_0_gamma_100_mum,TE_2_gamma_80_mum,TE_0_gamma_80_mum,TE_2_gamma_60_mum,TE_0_gamma_60_mum
1.628,2.29578318436069,1.98247701436684,1.75502692300548,2.02983754055645,1.72438297408861,1.99403541899998,1.68337899848559,1.94778896418708,1.62175642409826,1.88255927072894
1.629,2.29511413853804,1.98157219091436,1.7542730446716,2.02928090905169,1.72365060267144,1.9934982249747,1.68267947322638,1.94727578622125,1.62115847721611,1.88207822539152
1.63,2.29444617165527,1.98066827193597,1.75352032896208,2.02872550723327,1.72291928668388,1.99296226386071,1.68198086172015,1.94676387641265,1.62056149511206,1.88159856142751
1.631,2.29377928371239,1.97976525743167,1.75276877587691,2.02817133510119,1.72218902612594,1.99242753565802,1.68128316396692,1.94625323476127,1.6199654777861,1.8811202788369
1.632,2.29311347470939,1.97886314740145,1.75201838541608,2.02761839265546,1.72145982099761,1.99189404036661,1.68058637996668,1.94574386126712,1.61937042523823,1.8806433776197
1.633,2.29244874464627,1.97796194184532,1.75126915757961,2.02706667989607,1.72073167129889,1.99136177798649,1.67989050971942,1.9452357559302,1.61877633746846,1.8801678577759
1.634,2.29178509352303,1.97706164076327,1.75052109236749,2.02651619682302,1.72000457702979,1.99083074851766,1.67919555322516,1.9447289187505,1.61818321447678,1.87969371930551
1.635,2.29112252133968,1.9761622441553,1.74977418977971,2.02596694343631,1.7192785381903,1.99030095196013,1.67850151048389,1.94422334972803,1.61759105626319,1.87922096220852
1.636,2.2904610280962,1.97526375202142,1.74902844981629,2.02541891973594,1.71855355478042,1.98977238831388,1.6778083814956,1.94371904886278,1.61699986282769,1.87874958648493
1.637,2.28980061379262,1.97436616436163,1.74828387247721,2.02487212572191,1.71782962680015,1.98924505757893,1.67711616626031,1.94321601615477,1.61640963417029,1.87827959213475
1.638,2.28914127842891,1.97346948117592,1.74754045776248,2.02432656139423,1.7171067542495,1.98871895975526,1.67642486477801,1.94271425160397,1.61582037029099,1.87781097915798
1.639,2.28848302200509,1.9725737024643,1.74679820567211,2.02378222675289,1.71638493712846,1.98819409484288,1.6757344770487,1.94221375521041,1.61523207118977,1.8773437475546
1.64,2.28782584452115,1.97167882822676,1.74605711620608,2.02323912179789,1.71566417543703,1.9876704628418,1.67504500307237,1.94171452697407,1.61464473686665,1.87687789732464
1.641,2.28716974597709,1.97078485846331,1.7453171893644,2.02269724652923,1.71494446917522,1.987148063752,1.67435644284904,1.94121656689495,1.61405836732162,1.87641342846807
1.642,2.28651472637291,1.96989179317394,1.74457842514708,2.02215660094691,1.71422581834302,1.9866268975735,1.6736687963787,1.94071987497306,1.61347296255469,1.87595034098491
1.643,2.28586078570862,1.96899963235866,1.7438408235541,2.02161718505093,1.71350822294043,1.98610696430628,1.67298206366134,1.9402244512084,1.61288852256584,1.87548863487516
1.644,2.28520792398421,1.96810837601746,1.74310438458547,2.0210789988413,1.71279168296746,1.98558826395036,1.67229624469698,1.93973029560096,1.6123050473551,1.87502831013881
1.645,2.28455614119969,1.96721802415035,1.74236910824119,2.02054204231801,1.71207619842409,1.98507079650573,1.67161133948561,1.93923740815075,1.61172253692244,1.87456936677587
1.646,2.28390543735504,1.96632857675732,1.74163499452126,2.02000631548106,1.71136176931034,1.98455456197238,1.67092734802723,1.93874578885777,1.61114099126788,1.87411180478633
1.647,2.28325581245028,1.96544003383838,1.74090204342568,2.01947181833045,1.71064839562621,1.98403956035033,1.67024427032184,1.93825543772201,1.61056041039141,1.87365562417019
1.648,2.2826072664854,1.96455239539352,1.74017025495445,2.01893855086619,1.70993607737168,1.98352579163957,1.66956210636943,1.93776635474348,1.60998079429303,1.87320082492746
1.649,2.28195979946041,1.96366566142275,1.73943962910757,2.01840651308826,1.70922481454677,1.98301325584009,1.66888085617002,1.93727853992218,1.60940214297275,1.87274740705813
1.65,2.28131341137529,1.96277983192607,1.73871016588504,2.01787570499668,1.70851460715148,1.98250195295191,1.6682005197236,1.9367919932581,1.60882445643056,1.87229537056221
1.651,2.28066810223006,1.96189490690347,1.73798186528686,2.01734612659144,1.70780545518579,1.98199188297502,1.66752109703017,1.93630671475124,1.60824773466647,1.87184471543969
1.652,2.28002387202472,1.96101088635495,1.73725472731303,2.01681777787254,1.70709735864972,1.98148304590942,1.66684258808973,1.93582270440161,1.60767197768046,1.87139544169057
1.653,2.27938072075925,1.96012777028052,1.73652875196355,2.01629065883998,1.70639031754326,1.9809754417551,1.66616499290227,1.93533996220921,1.60709718547255,1.87094754931486
1.654,2.27873864843367,1.95924555868017,1.73580393923841,2.01576476949377,1.70568433186641,1.98046907051208,1.66548831146781,1.93485848817404,1.60652335804274,1.87050103831256
1.655,2.27809765504797,1.95836425155391,1.73508028913763,2.01524010983389,1.70497940161918,1.97996393218035,1.66481254378634,1.93437828229609,1.60595049539101,1.87005590868366
1.656,2.27745774060215,1.95748384890174,1.7343578016612,2.01471667986036,1.70427552680156,1.97946002675991,1.66413768985786,1.93389934457537,1.60537859751738,1.86961216042816
1.657,2.27681890509622,1.95660435072365,1.73363647680911,2.01419447957317,1.70357270741355,1.97895735425076,1.66346374968237,1.93342167501187,1.60480766442185,1.86916979354607
1.658,2.27618114853017,1.95572575701964,1.73291631458138,2.01367350897232,1.70287094345516,1.9784559146529,1.66279072325987,1.9329452736056,1.6042376961044,1.86872880803738
1.659,2.275544470904,1.95484806778972,1.732197314978,2.01315376805781,1.70217023492638,1.97795570796633,1.66211861059035,1.93247014035655,1.60366869256505,1.8682892039021
1.66,2.27490887221772,1.95397128303389,1.73147947799896,2.01263525682965,1.70147058182721,1.97745673419105,1.66144741167383,1.93199627526474,1.6031006538038,1.86785098114022
1.661,2.27427435247131,1.95309540275214,1.73076280364428,2.01211797528783,1.70077198415765,1.97695899332706,1.6607771265103,1.93152367833014,1.60253357982063,1.86741413975175
1.662,2.2736409116648,1.95222042694448,1.73004729191394,2.01160192343234,1.70007444191771,1.97646248537436,1.66010775509976,1.93105234955278,1.60196747061556,1.86697867973668
1.663,2.27300854979816,1.9513463556109,1.72933294280795,2.01108710126321,1.69937795510738,1.97596721033295,1.65943929744221,1.93058228893264,1.60140232618859,1.86654460109501
1.664,2.2723772668714,1.9504731887514,1.72861975632632,2.01057350878041,1.69868252372666,1.97547316820283,1.65877175353765,1.93011349646972,1.6008381465397,1.86611190382675
1.665,2.27174706288453,1.949600926366,1.72790773246903,2.01006114598395,1.69798814777556,1.974980358984,1.65810512338608,1.92964597216403,1.60027493166891,1.8656805879319
1.666,2.27111793783754,1.94872956845467,1.72719687123609,2.00955001287384,1.69729482725407,1.97448878267647,1.6574394069875,1.92917971601557,1.59971268157621,1.86525065341044
1.667,2.27048989173044,1.94785911501743,1.72648717262751,2.00904010945007,1.69660256216219,1.97399843928022,1.65677460434191,1.92871472802434,1.59915139626161,1.8648221002624
1.668,2.26986292456322,1.94698956605428,1.72577863664327,2.00853143571263,1.69591135249992,1.97350932879526,1.6561107154493,1.92825100819033,1.5985910757251,1.86439492848775
1.669,2.26923703633587,1.94612092156521,1.72507126328338,2.00802399166155,1.69522119826727,1.97302145122159,1.65544774030969,1.92778855651354,1.59803171996668,1.86396913808651
1.67,2.26861222704842,1.94525318155023,1.72436505254784,2.0075177772968,1.69453209946423,1.97253480655921,1.65478567892307,1.92732737299399,1.59747332898635,1.86354472905868
1.671,2.26798849670084,1.94438634600933,1.72366000443665,2.00701279261839,1.69384405609081,1.97204939480813,1.65412453128944,1.92686745763166,1.59691590278412,1.86312170140425
1.672,2.26736584529315,1.94352041494252,1.72295611894981,2.00650903762633,1.69315706814699,1.97156521596833,1.6534642974088,1.92640881042655,1.59635944135998,1.86270005512323
1.673,2.26674427282534,1.9426553883498,1.72225339608732,2.00600651232061,1.69247113563279,1.97108227003982,1.65280497728115,1.92595143137867,1.59580394471394,1.8622797902156
1.674,2.26612377929741,1.94179126623115,1.72155183584918,2.00550521670123,1.6917862585482,1.97060055702261,1.65214657090649,1.92549532048802,1.59524941284599,1.86186090668139
1.675,2.26550436470937,1.9409280485866,1.72085143823539,2.00500515076819,1.69110243689323,1.97012007691668,1.65148907828482,1.92504047775459,1.59469584575613,1.86144340452058
1.676,2.26488602906121,1.94006573541613,1.72015220324595,2.00450631452149,1.69041967066787,1.96964082972205,1.65083249941614,1.92458690317839,1.59414324344436,1.86102728373317
1.677,2.26426877235293,1.93920432671974,1.71945413088086,2.00400870796114,1.68973795987212,1.9691628154387,1.65017683430045,1.92413459675942,1.59359160591069,1.86061254431917
1.678,2.26365259458453,1.93834382249744,1.71875722114012,2.00351233108713,1.68905730450598,1.96868603406664,1.64952208293775,1.92368355849767,1.59304093315511,1.86019918627857
1.679,2.26303749575602,1.93748422274922,1.71806147402373,2.00301718389946,1.68837770456946,1.96821048560588,1.64886824532804,1.92323378839314,1.59249122517762,1.85978720961137
1.68,2.26242347586739,1.93662552747509,1.71736688953168,2.00252326639813,1.68769916006255,1.96773617005641,1.64821532147132,1.92278528644585,1.59194248197823,1.85937661431758
1.681,2.26181053491865,1.93576773667505,1.71667346766399,2.00203057858314,1.68702167098525,1.96726308741822,1.64756331136759,1.92233805265578,1.59139470355693,1.8589674003972
1.682,2.26119867290978,1.93491085034909,1.71598120842065,2.00153912045449,1.68634523733757,1.96679123769133,1.64691221501685,1.92189208702293,1.59084788991373,1.85855956785022
1.683,2.2605878898408,1.93405486849721,1.71529011180165,2.00104889201219,1.68566985911949,1.96632062087572,1.6462620324191,1.92144738954731,1.59030204104861,1.85815311667664
1.684,2.2599781857117,1.93319979111942,1.71460017780701,2.00055989325623,1.68499553633103,1.96585123697141,1.64561276357434,1.92100396022892,1.58975715696159,1.85774804687647
1.685,2.25936956052248,1.93234561821572,1.71391140643671,2.00007212418661,1.68432226897219,1.96538308597839,1.64496440848257,1.92056179906776,1.58921323765267,1.8573443584497
1.686,2.25876201427315,1.9314923497861,1.71322379769077,1.99958558480333,1.68365005704296,1.96491616789665,1.64431696714379,1.92012090606382,1.58867028312183,1.85694205139634
1.687,2.2581555469637,1.93063998583056,1.71253735156917,1.99910027510639,1.68297890054334,1.96445048272621,1.643670439558,1.9196812812171,1.58812829336909,1.85654112571638
1.688,2.25755015859413,1.92978852634911,1.71185206807193,1.9986161950958,1.68230879947333,1.96398603046706,1.6430248257252,1.91924292452762,1.58758726839444,1.85614158140983
1.689,2.25694584916445,1.92893797134175,1.71116794719903,1.99813334477154,1.68163975383293,1.96352281111919,1.6423801256454,1.91880583599536,1.58704720819789,1.85574341847668
1.69,2.25634261867464,1.92808832080847,1.71048498895049,1.99765172413363,1.68097176362215,1.96306082468262,1.64173633931858,1.91837001562032,1.58650811277943,1.85534663691693
1.691,2.25574046712472,1.92723957474928,1.70980319332629,1.99717133318206,1.68030482884099,1.96260007115734,1.64109346674475,1.91793546340251,1.58596998213906,1.85495123673059
1.692,2.25513939451469,1.92639173316417,1.70912256032644,1.99669217191683,1.67963894948943,1.96214055054335,1.64045150792391,1.91750217934193,1.58543281627679,1.85455721791766
1.693,2.25453940084453,1.92554479605314,1.70844308995094,1.99621424033795,1.67897412556749,1.96168226284065,1.63981046285606,1.91707016343857,1.58489661519261,1.85416458047813
1.694,2.25394048611426,1.92469876341621,1.7077647821998,1.9957375384454,1.67831035707516,1.96122520804924,1.6391703315412,1.91663941569244,1.58436137888652,1.853773324412
1.695,2.25334265032387,1.92385363525335,1.707087637073,1.9952620662392,1.67764764401244,1.96076938616912,1.63853111397933,1.91620993610353,1.58382710735853,1.85338344971927
1.696,2.25274589347337,1.92300941156459,1.70641165457055,1.99478782371934,1.67698598637934,1.96031479720029,1.63789281017045,1.91578172467186,1.58329380060862,1.85299495639996
1.697,2.25215021556274,1.9221660923499,1.70573683469245,1.99431481088582,1.67632538417585,1.95986144114275,1.63725542011456,1.9153547813974,1.58276145863682,1.85260784445404
1.698,2.251555616592,1.92132367760931,1.7050631774387,1.99384302773865,1.67566583740197,1.9594093179965,1.63661894381167,1.91492910628018,1.5822300814431,1.85222211388153
1.699,2.25096209656115,1.92048216734279,1.7043906828093,1.99337247427781,1.6750073460577,1.95895842776154,1.63598338126176,1.91450469932018,1.58169966902748,1.85183776468243
1.7,2.25036965547017,1.91964156155037,1.70371935080425,1.99290315050332,1.67434991014305,1.95850877043787,1.63534873246484,1.9140815605174,1.58117022138995,1.85145479685673
